시설명,시도,시군구,총길이,총폭,경간수,최대경간장,상부구조,설계하중,교통량,준공년도,준공후경과년수
이천IC육교(인천0),경기도,이천시,35.2,12.1,1.0,35.2,프리플렉스거더교,DB-24,64988.0,1994,29
이천IC육교(인천1),경기도,이천시,35.2,7.2,1.0,35.2,프리플렉스거더교,DB-24,64988.0,2003,20
인창교(구리0),경기도,구리시,40.6,20.3,1.0,40.6,프리플렉스거더교,DB-24,88989.0,1992,31
인창교(구리1),경기도,구리시,40.6,5.2,1.0,40.6,프리플렉스거더교,DB-24,88989.0,2002,21
인창교(판교0),경기도,구리시,40.6,20.3,1.0,40.6,프리플렉스거더교,DB-24,88989.0,1992,31
인창교(판교1),경기도,구리시,40.6,5.2,1.0,40.6,프리플렉스거더교,DB-24,88989.0,2002,21
인천국제공항고속도로 방화대교,경기도,고양시 덕양구,4053.0,29.8,70.0,180.0,아치교,DB-24,11988.0,2000,23
일산IC1교,경기도,고양시 덕양구,55.1,22.8,1.0,55.1,강박스거더교,DB-24,94486.0,2001,22
일산IC교(일산),경기도,고양시 덕양구,55.2,26.6,3.0,25.0,PSC슬래브교,DB-24,94486.0,2001,22
일산IC교(판교),경기도,고양시 덕양구,55.2,19.4,3.0,25.0,PSC슬래브교,DB-24,94486.0,2001,22
일죽교,경기도,안성시,10.0,8.5,1.0,10.0,라멘교,DB-24,35257.0,1987,36
일죽육교(남이),경기도,안성시,57.0,16.1,3.0,23.0,RC슬래브교,DB-24,35257.0,1987,36
일죽육교(하남),경기도,안성시,57.0,22.0,3.0,23.0,RC슬래브교,DB-24,35257.0,1987,36
일직JCT1교,경기도,광명시,115.0,5.1,3.0,45.0,강박스거더교,DB-24,63170.0,2017,6
일직JCT1교(성남),경기도,광명시,115.2,15.7,3.0,45.0,강박스거더교,DB-24,63170.0,1995,28
일직JCT1교(인천),경기도,광명시,115.0,15.7,3.0,45.0,강박스거더교,DB-24,63170.0,1995,28
일직JCT2교,경기도,광명시,115.0,8.9,3.0,45.0,강박스거더교,DB-24,63170.0,1995,28
일직JCT3교,경기도,광명시,115.0,8.9,3.0,45.0,강박스거더교,DB-24,63170.0,1996,27
일직JCT4교,경기도,광명시,115.0,8.9,3.0,45.0,강박스거더교,DB-24,63170.0,1995,28
일직JCT5교,경기도,광명시,34.9,12.5,1.0,34.9,프리플렉스거더교,DB-24,63170.0,1995,28
일직JCTBOX1교,경기도,광명시,11.3,48.5,1.0,11.3,라멘교,DB-24,63170.0,1995,28
일직JCTBOX2교,경기도,광명시,9.8,43.1,1.0,9.8,라멘교,DB-24,63170.0,1995,28
일직JCTBOX3교,경기도,광명시,11.0,46.9,1.0,11.0,라멘교,DB-24,63170.0,1995,28
일직JCTBOX4교,경기도,광명시,9.8,50.3,1.0,9.8,라멘교,DB-24,63170.0,1995,28
일직JCTBOX5교,경기도,광명시,9.8,36.3,1.0,9.8,라멘교,DB-24,63170.0,1995,28
일직JCTBOX6교,경기도,광명시,11.0,43.0,1.0,11.0,라멘교,DB-24,63170.0,1995,28
일직JCTBOX7교,경기도,광명시,11.0,24.8,1.0,11.0,라멘교,DB-24,63170.0,1995,28
일직JCTBOX8교,경기도,광명시,11.0,18.4,1.0,11.0,라멘교,DB-24,63170.0,1995,28
일직JCTBOX9교,경기도,광명시,11.3,32.1,1.0,11.3,라멘교,DB-24,63170.0,1995,28
임원교(강릉),경기도,용인시,24.0,19.0,2.0,12.0,라멘교,DB-24,68827.0,2011,12
임원교(인천),경기도,용인시,24.0,19.8,2.0,12.0,라멘교,DB-24,68827.0,2011,12
입북1교,경기도,수원시 권선구,55.0,40.9,1.0,55.0,강박스거더교,DB-24,35098.0,2016,7
입북2교,경기도,수원시 권선구,35.0,31.5,1.0,35.0,PSCI거더교,DB-24,35098.0,2016,7
입북교,경기도,수원시 권선구,25.0,24.6,1.0,25.0,PSCI거더교,DB-24,35098.0,2016,7
자안1교(상행),경기도,화성시,191.1,22.1,4.0,55.0,PSC박스거더교,DB-24,12805.0,2021,2
자안1교(하행),경기도,화성시,191.1,17.6,4.0,55.3,PSC박스거더교,DB-24,12805.0,2021,2
자안교,경기도,화성시,15.0,35.2,1.0,15.0,라멘교,DB-24,12805.0,2021,2
자안교(목포),경기도,화성시,15.0,15.7,1.0,15.0,라멘교,DB-24,48968.0,1996,27
자안교(서울),경기도,화성시,15.0,15.7,1.0,15.0,라멘교,DB-24,48968.0,1996,27
자유로ICR-A교,경기도,고양시 덕양구,221.7,8.9,5.0,49.1,강박스거더교,DB-24,94486.0,1997,26
자유로ICR-B교,경기도,고양시 덕양구,243.7,8.9,5.0,49.1,강박스거더교,DB-24,94486.0,1997,26
자유로ICR-C교,경기도,고양시 덕양구,480.2,12.5,10.0,54.0,강박스거더교,DB-24,94486.0,2001,22
자유로ICR-D교(0),경기도,고양시 덕양구,186.4,8.9,4.0,49.1,강박스거더교,DB-24,94486.0,2001,22
자유로ICR-D교(1),경기도,고양시 덕양구,188.6,5.1,4.0,49.7,강박스거더교,DB-24,94486.0,2006,17
자유로ICR-E교,경기도,고양시 덕양구,756.8,8.9,16.0,53.4,강박스거더교,DB-24,94968.0,1997,26
자유로ICR-F1교,경기도,고양시 덕양구,30.0,9.0,1.0,30.0,PSCI거더교,DB-24,94486.0,2006,17
자유로ICR-F교,경기도,고양시 덕양구,639.0,8.9,14.0,50.0,강박스거더교,DB-24,94968.0,1997,26
자유로ICR-G2교(일산),경기도,고양시 덕양구,17.0,19.2,1.0,17.0,라멘교,DB-24,94486.0,2006,17
자유로ICR-G2교(판교),경기도,고양시 덕양구,17.0,22.6,1.0,17.0,라멘교,DB-24,94486.0,2006,17
자유로ICR-H교(0),경기도,고양시 덕양구,87.9,8.9,2.0,45.0,강박스거더교,DB-24,94486.0,1997,26
자유로ICR-H교(1),경기도,고양시 덕양구,87.9,4.1,2.0,45.0,강박스거더교,DB-24,94486.0,2006,17
작동육교(서울),경기도,부천시 오정구,17.0,18.0,1.0,17.0,라멘교,DB-24,88924.0,1992,31
작동육교(인천),경기도,부천시 오정구,17.0,18.0,1.0,17.0,라멘교,DB-24,88924.0,1992,31
장덕1육교,경기도,화성시,40.0,7.4,1.0,40.0,PSCI거더교,DB-24,31334.0,2013,10
장덕2육교,경기도,화성시,40.0,20.9,1.0,40.0,강박스거더교,DB-24,31334.0,2013,10
장덕교,경기도,화성시,13.0,24.4,1.0,13.0,라멘교,DB-24,31334.0,2013,10
장심교(광주),경기도,광주시,105.3,16.2,3.0,35.0,PSCI거더교,DB-24,28346.0,2016,7
장심교(원주),경기도,광주시,105.3,14.0,3.0,35.0,PSCI거더교,DB-24,28346.0,2016,7
장안교,경기도,화성시,12.0,24.5,1.0,12.0,라멘교,DB-24,28589.0,2013,10
장암1교(이천),경기도,이천시,15.0,13.7,1.0,15.0,라멘교,DB-24,27962.0,2001,22
장암1교(하남),경기도,이천시,15.0,13.7,1.0,15.0,라멘교,DB-24,27962.0,2001,22
장암2교(이천),경기도,이천군,14.2,12.2,1.0,14.2,라멘교,DB-24,27962.0,2001,22
장암2교(하남),경기도,이천군,14.2,12.2,1.0,14.2,라멘교,DB-24,27962.0,2001,22
장암교(남이),경기도,이천시,12.0,11.7,1.0,12.0,라멘교,DB-24,22326.0,2001,22
장암교(일산),경기도,의정부시,265.0,19.8,5.0,65.0,강박스거더교,DB-24,84565.0,2006,17
장암교(퇴계원),경기도,의정부시,278.0,23.4,5.0,70.0,강박스거더교,DB-24,84565.0,2006,17
장암교(하남),경기도,이천시,12.0,11.7,1.0,12.0,라멘교,DB-24,22326.0,2001,22
장암대교(일산),경기도,의정부시,1136.0,19.6,22.0,60.0,강박스거더교,DB-24,84565.0,2006,17
장암대교(퇴계원),경기도,의정부시,1084.0,19.6,21.0,70.0,강박스거더교,DB-24,84565.0,2006,17
장암천1교(남이),경기도,이천시,15.0,11.9,1.0,15.0,라멘교,DB-24,22326.0,2001,22
장암천1교(하남),경기도,이천시,15.0,11.9,1.0,15.0,라멘교,DB-24,22326.0,2001,22
장암천교(남이0),경기도,이천시,150.0,11.5,6.0,25.0,RCT거더교,DB-24,48523.0,1987,36
장암천교(남이1),경기도,이천시,150.0,12.0,6.0,25.0,RCT거더교,DB-24,48523.0,1987,36
장암천교(남이2),경기도,이천시,150.0,6.2,6.0,25.0,RCT거더교,DB-24,48523.0,2001,22
장암천교(남이3),경기도,이천시,150.0,12.7,6.0,25.0,RCT거더교,DB-24,48523.0,2001,22
장암천교(하남0),경기도,이천시,150.0,15.1,6.0,25.0,RCT거더교,DB-24,48523.0,1987,36
장암천교(하남1),경기도,이천시,150.0,7.8,6.0,25.0,RCT거더교,DB-24,48523.0,2001,22
장죽교(제천),경기도,안성시,10.0,12.6,1.0,10.0,라멘교,DB-24,26618.0,2008,15
장죽교(평택),경기도,안성시,10.0,12.6,1.0,10.0,라멘교,DB-24,26618.0,2008,15
장풍교(광주),경기도,여주시,90.0,12.6,3.0,30.0,PSCI거더교,DB-24,20399.0,2016,7
장풍교(원주),경기도,여주시,90.0,11.9,3.0,30.0,PSCI거더교,DB-24,20399.0,2016,7
장하1교(목포0),경기도,안산시 상록구,10.0,39.1,1.0,10.0,라멘교,DB-24,91739.0,1995,28
장하1교(목포1),경기도,안산시 상록구,10.0,32.7,1.0,10.0,라멘교,DB-24,91739.0,2004,19
장하1교(서울),경기도,안산시 상록구,10.0,78.4,1.0,10.0,라멘교,DB-24,91739.0,1995,28
장하2교(목포0),경기도,안산시 상록구,44.9,18.7,1.0,44.9,프리플렉스거더교,DB-24,91739.0,1995,28
장하2교(목포1),경기도,안산시 상록구,45.2,4.1,1.0,45.2,프리플렉스거더교,DB-24,91739.0,2001,22
장하2교(목포2),경기도,안산시 상록구,45.2,4.7,1.0,45.2,프리플렉스거더교,DB-24,91739.0,2004,19
장하2교(목포3),경기도,안산시 상록구,45.2,6.0,1.0,45.2,프리플렉스거더교,DB-24,91739.0,2015,8
장하2교(서울0),경기도,안산시 상록구,45.0,15.7,1.0,45.0,프리플렉스거더교,DB-24,91739.0,1995,28
장하2교(서울1),경기도,안산시 상록구,45.2,4.1,1.0,45.2,프리플렉스거더교,DB-24,91739.0,2001,22
장하2교(서울2),경기도,안산시 상록구,45.2,4.7,1.0,45.2,프리플렉스거더교,DB-24,91739.0,2006,17
장하2교(서울3),경기도,안산시 상록구,45.2,5.8,1.0,45.2,프리플렉스거더교,DB-24,91739.0,2015,8
장하3교(목포0),경기도,안산시 상록구,12.5,16.2,1.0,12.5,라멘교,DB-24,91739.0,1995,28
장하3교(목포1),경기도,안산시 상록구,12.5,9.6,1.0,12.5,라멘교,DB-24,91739.0,2001,22
장하3교(목포2),경기도,안산시 상록구,14.0,5.8,1.0,14.0,라멘교,DB-24,91739.0,2015,8
장하3교(서울0),경기도,안산시 상록구,14.2,16.4,1.0,14.2,라멘교,DB-24,91739.0,1995,28
장하3교(서울1),경기도,안산시 상록구,12.5,5.8,1.0,12.5,라멘교,DB-24,91739.0,2001,22
장하3교(서울2),경기도,안산시 상록구,13.1,4.6,1.0,13.1,라멘교,DB-24,91739.0,2006,17
장하3교(서울3),경기도,안산시 상록구,15.6,5.8,1.0,15.6,라멘교,DB-24,91739.0,2015,8
장흥교,경기도,양주시,15.0,97.5,1.0,15.0,라멘교,DB-24,84565.0,2007,16
적금교(강릉),경기도,여주군,12.0,12.1,1.0,12.0,라멘교,DB-24,20826.0,1994,29
적금교(인천),경기도,여주군,12.0,12.1,1.0,12.0,라멘교,DB-24,20826.0,1994,29
점봉교(강릉),경기도,여주군,29.9,15.4,1.0,29.0,프리플렉스거더교,DB-24,24562.0,1994,29
점봉교(인천),경기도,여주군,29.9,16.2,1.0,29.0,프리플렉스거더교,DB-24,24562.0,1994,29
정남1교(동탄),경기도,화성시,25.0,19.5,1.0,25.0,PSCI거더교,DB-24,49757.0,2009,14
정남1교(봉담),경기도,화성시,25.0,19.5,1.0,25.0,PSCI거더교,DB-24,49757.0,2009,14
정남1육교,경기도,화성시,40.0,10.9,1.0,40.0,프리플렉스거더교,DB-24,55397.0,2009,14
정남2교,경기도,화성시,12.0,37.5,1.0,12.0,라멘교,DB-24,49757.0,2009,14
정남2육교,경기도,화성시,50.0,10.9,1.0,50.0,강박스거더교,DB-24,55397.0,2009,14
정남IC교(동탄),경기도,화성시,30.0,19.4,1.0,30.0,PSCI거더교,DB-24,55397.0,2009,14
정남IC교(봉담),경기도,화성시,30.0,15.8,1.0,30.0,PSCI거더교,DB-24,55397.0,2009,14
정남교(평택),경기도,화성시,440.0,15.8,9.0,50.0,강박스거더교,DB-24,51000.0,2009,14
정남교(화성),경기도,화성시,440.0,15.8,9.0,50.0,강박스거더교,DB-24,51000.0,2009,14
정든교,경기도,화성시,13.0,24.3,1.0,13.0,라멘교,DB-24,28589.0,2013,10
정문교(평택),경기도,화성시,35.0,35.3,1.0,35.0,PSCI거더교,DB-24,42064.0,2009,14
정문교(화성),경기도,화성시,35.0,15.9,1.0,35.0,PSCI거더교,DB-24,42064.0,2009,14
조남1교(목포0),경기도,시흥시,75.2,15.7,3.0,50.0,강박스거더교,DB-24,51587.0,1995,28
조남1교(목포1),경기도,시흥시,73.3,7.2,3.0,50.0,강박스거더교,DB-24,51587.0,2015,8
조남1교(서울0),경기도,시흥시,74.1,15.7,3.0,50.1,강박스거더교,DB-24,51587.0,1995,28
조남1교(서울1),경기도,시흥시,74.5,7.3,3.0,51.2,강박스거더교,DB-24,51587.0,2015,8
조남1교(일산),경기도,시흥시,300.0,24.2,6.0,55.0,강박스거더교,DB-24,79060.0,1999,24
조남1교(판교),경기도,시흥시,299.1,30.5,6.0,55.0,강박스거더교,DB-24,79060.0,1999,24
조남2교(목포0),경기도,시흥시,13.9,22.1,1.0,13.9,라멘교,DB-24,51587.0,1995,28
조남2교(목포1),경기도,시흥시,13.9,7.2,1.0,13.9,라멘교,DB-24,51587.0,2015,8
조남2교(서울0),경기도,시흥시,13.9,20.9,1.0,13.9,라멘교,DB-24,51587.0,1995,28
조남2교(서울1),경기도,시흥시,13.9,7.2,1.0,13.9,라멘교,DB-24,51587.0,2015,8
조남2교(일산),경기도,시흥시,222.4,22.9,5.0,50.3,강박스거더교,DB-24,83266.0,1999,24
조남2교(판교),경기도,시흥시,218.0,19.3,5.0,49.7,강박스거더교,DB-24,83266.0,1999,24
조남3교(목포0),경기도,시흥시,16.6,23.4,1.0,16.6,라멘교,DB-24,91739.0,1995,28
조남3교(목포1),경기도,시흥시,15.8,5.5,1.0,15.8,라멘교,DB-24,91739.0,2015,8
조남3교(서울0),경기도,시흥시,16.6,23.4,1.0,16.6,라멘교,DB-24,91739.0,1995,28
조남3교(서울1),경기도,시흥시,15.6,4.0,1.0,15.6,라멘교,DB-24,91739.0,2015,8
조남3교(일산),경기도,시흥시,332.1,19.3,11.0,30.3,PSCI거더교,DB-24,83266.0,1999,24
조남3교(판교0),경기도,시흥시,332.1,19.3,11.0,30.3,PSCI거더교,DB-24,83266.0,1999,24
조남3교(판교1),경기도,시흥시,332.1,7.8,11.0,30.3,PSCI거더교,DB-24,83266.0,2016,7
조남JCTRamp-B교(0),경기도,시흥시,135.0,9.0,3.0,55.0,강박스거더교,DB-24,79060.0,1999,24
조남JCTRamp-B교(1),경기도,시흥시,135.2,5.6,3.0,55.0,강박스거더교,DB-24,79060.0,2015,8
조남JCTRamp-G교,경기도,시흥시,12.0,12.6,1.0,12.0,라멘교,DB-24,79060.0,2015,8
조남JCTRamp-H교,경기도,시흥시,70.0,9.0,2.0,35.0,강박스거더교,DB-24,79060.0,1999,24
조암IC Ramp-A1교,경기도,화성시,15.0,15.6,1.0,15.0,라멘교,DB-24,31334.0,2013,10
조암IC Ramp-A2교,경기도,화성시,13.0,23.0,1.0,13.0,라멘교,DB-24,31334.0,2013,10
조암IC Ramp-A3교,경기도,화성시,21.0,32.5,1.0,21.0,라멘교,DB-24,31334.0,2013,10
조암IC Ramp-D교,경기도,화성시,15.0,8.5,1.0,15.0,라멘교,DB-24,31334.0,2013,10
조암IC교,경기도,화성시,30.0,27.9,1.0,30.0,PSCI거더교,DB-24,31334.0,2013,10
조원교(강릉),경기도,수원시 장안구,50.6,16.8,2.0,25.3,PSCI거더교,DB-24,82280.0,2001,22
조원교(강릉1),경기도,수원시 장안구,50.4,4.6,2.0,25.3,PSCI거더교,DB-24,82280.0,2013,10
조원교(인천0),경기도,수원시 장안구,50.6,16.8,2.0,25.3,PSCI거더교,DB-24,82280.0,2001,22
조원교(인천1),경기도,수원시 장안구,50.6,4.6,2.0,25.3,PSCI거더교,DB-24,82280.0,2006,17
좌의천교(구리),경기도,포천시,80.6,24.6,2.0,40.3,PSCI거더교,DB-24,18494.0,2017,6
좌의천교(구리),경기도,포천시,80.6,24.6,2.0,40.3,PSCI거더교,DB-24,18494.0,2017,6
좌의천교(포천),경기도,포천시,80.6,24.6,2.0,40.3,PSCI거더교,DB-24,18494.0,2017,6
좌의천교(포천),경기도,포천시,80.6,24.6,2.0,40.3,PSCI거더교,DB-24,18494.0,2017,6
주곡1교,경기도,화성시,25.0,24.5,1.0,25.0,PSCI거더교,DB-24,31334.0,2013,10
주곡2교,경기도,화성시,12.0,24.3,1.0,12.0,라멘교,DB-24,31334.0,2013,10
주곡3교,경기도,화성시,12.0,24.5,1.0,12.0,라멘교,DB-24,31334.0,2013,10
주교1교(일산),경기도,고양시 덕양구,120.0,20.6,8.0,15.0,RC슬래브교,DB-24,74977.0,2006,17
주교1교(퇴계원),경기도,고양시 덕양구,120.0,19.0,8.0,15.0,RC슬래브교,DB-24,74977.0,2006,17
주교2교(일산),경기도,고양시 덕양구,55.0,25.6,2.0,41.8,프리플렉스거더교,DB-24,74977.0,2006,17
주교2교(퇴계원),경기도,고양시 덕양구,55.0,24.9,2.0,41.8,프리플렉스거더교,DB-24,74977.0,2006,17
주교3교(일산),경기도,고양시 덕양구,250.0,20.6,5.0,50.0,강박스거더교,DB-24,74977.0,2006,17
주교3교(퇴계원),경기도,고양시 덕양구,250.0,19.0,5.0,50.0,강박스거더교,DB-24,74977.0,2006,17
주록교(광주),경기도,여주시,70.4,12.7,2.0,35.0,PSCI거더교,DB-24,26153.0,2016,7
주록교(원주),경기도,여주시,70.4,12.6,2.0,35.0,PSCI거더교,DB-24,26153.0,2016,7
주북1교(강릉0),경기도,용인시,12.5,4.9,1.0,12.5,라멘교,DB-24,68827.0,1994,29
주북1교(강릉1),경기도,용인시,12.5,14.4,1.0,12.5,라멘교,DB-24,68827.0,2011,12
주북1교(인천1),경기도,용인시 처인구,12.5,9.2,1.0,12.5,라멘교,DB-24,68827.0,1994,29
주북1교(인천2),경기도,용인시,12.5,12.5,1.0,12.5,라멘교,DB-24,68827.0,1994,29
주북2교(강릉),경기도,용인시,30.8,19.7,1.0,30.8,PSCI거더교,DB-24,68827.0,2011,12
주북2교(인천),경기도,용인시,30.8,19.2,1.0,30.8,PSCI거더교,DB-24,68827.0,2011,12
주북3교(강릉),경기도,용인시,8.0,19.8,1.0,8.0,라멘교,DB-24,68827.0,2011,12
주북3교(인천1),경기도,용인시,8.0,12.6,1.0,8.0,라멘교,DB-24,68827.0,2011,12
주북3교(인천2),경기도,용인시,8.0,12.8,1.0,8.0,라멘교,DB-24,68827.0,2011,12
주암교(광주),경기도,여주시,420.0,12.6,12.0,35.0,PSCI거더교,DB-24,19919.0,2016,7
주암교(원주),경기도,여주시,420.0,11.9,12.0,35.0,PSCI거더교,DB-24,19919.0,2016,7
주을천교(일산),경기도,구리시,385.1,23.0,6.0,70.0,강박스거더교,DB-24,62323.0,2002,21
주을천교(판교),경기도,구리시,385.1,23.0,6.0,70.0,강박스거더교,DB-24,62323.0,2002,21
죽전육교(부산),경기도,용인시 수지구,40.4,23.0,1.0,40.4,프리플렉스거더교,DB-24,105559.0,1992,31
죽전육교(서울),경기도,용인시 수지구,40.4,20.8,1.0,40.4,프리플렉스거더교,DB-24,105559.0,1992,31
중동ICR-A교,경기도,부천시 원미구,240.0,11.0,4.0,60.0,강박스거더교,DB-24,123330.0,1998,25
중동ICR-B교,경기도,부천시 원미구,240.0,11.0,4.0,60.0,강박스거더교,DB-24,123330.0,1998,25
중동ICR-C교,경기도,부천시 원미구,180.0,11.0,3.0,60.0,강박스거더교,DB-24,123330.0,1998,25
중동ICR-D교,경기도,부천시 원미구,180.0,11.0,3.0,60.0,강박스거더교,DB-24,123330.0,1998,25
중랑IC1교,서울특별시,중랑구,110.1,8.6,2.0,55.1,강박스거더교,DB-24,28404.0,2017,6
중랑IC2교,서울특별시,중랑구,295.2,8.7,6.0,65.0,강박스거더교,DB-24,28404.0,2017,6
중랑IC2지하차도,서울특별시,중랑구,33.0,8.2,1.0,33.0,기타,DB-24,,2017,6
중랑IC3교,서울특별시,중랑구,35.1,8.5,1.0,35.1,강박스거더교,DB-24,28404.0,2017,6
중랑IC3교,서울특별시,중랑구,35.1,8.5,1.0,35.1,강박스거더교,DB-24,28404.0,2017,6
중랑IC교(구리),서울특별시,중랑구,285.1,15.9,6.0,55.0,강박스거더교,DB-24,28404.0,2017,6
중랑IC교(포천),서울특별시,중랑구,285.1,19.7,6.0,55.0,강박스거더교,DB-24,28404.0,2017,6
중앙교,경기도,안산시 단원구,50.0,24.3,1.0,50.0,RC박스거더교,DB-24,32968.0,2013,10
지곶교(동탄),경기도,오산시,50.0,12.2,1.0,50.0,강박스거더교,DB-24,38427.0,2009,14
지곶교(봉담),경기도,오산시,50.0,12.3,1.0,50.0,강박스거더교,DB-24,38427.0,2009,14
지곶육교,경기도,오산시,35.0,10.9,1.0,35.0,프리플렉스거더교,DB-24,38427.0,2009,14
지문육교(부산),경기도,안성시,8.3,19.3,1.0,8.3,라멘교,DB-24,88202.0,1993,30
지문육교(서울),경기도,안성시,8.3,19.3,1.0,8.3,라멘교,DB-24,88202.0,1993,30
지월1교(이천),경기도,광주시,120.5,12.2,4.0,30.2,PSCI거더교,DB-24,39862.0,2001,22
지월1교(하남),경기도,광주시,120.5,12.2,4.0,30.2,PSCI거더교,DB-24,39862.0,2001,22
지월교(남이),경기도,광주시,50.0,12.4,2.0,25.0,PSCI거더교,DB-24,28639.0,1987,36
지월교(하남),경기도,광주시,50.0,12.4,2.0,25.0,PSCI거더교,DB-24,28639.0,1987,36
진목육교(부산),경기도,용인시,12.0,21.3,1.0,12.0,라멘교,DB-24,88202.0,1993,30
진목육교(서울),경기도,용인시,12.0,24.0,1.0,12.0,라멘교,DB-24,88202.0,1993,30
진우1교(이천),경기도,광주시,90.0,12.2,3.0,30.0,PSCI거더교,DB-24,27962.0,2001,22
진우1교(하남),경기도,광주시,90.0,12.2,3.0,30.0,PSCI거더교,DB-24,27962.0,2001,22
진우교(이천),경기도,광주시,30.0,12.2,2.0,15.0,라멘교,DB-24,27962.0,2001,22
진우교(하남),경기도,광주시,30.0,12.2,2.0,15.0,라멘교,DB-24,27962.0,2001,22
진우육교(남이),경기도,광주시,39.0,11.9,3.0,15.0,PSC슬래브교,DB-24,22899.0,1987,36
진우육교(하남),경기도,광주시,39.0,11.9,3.0,15.0,PSC슬래브교,DB-24,22899.0,1987,36
진위천교(부산),경기도,용인시 처인구,162.2,19.3,4.0,45.0,강박스거더교,DB-24,88202.0,1993,30
진위천교(서울),경기도,용인시 처인구,162.2,19.3,4.0,45.0,강박스거더교,DB-24,88202.0,1993,30
진위천교(제천),경기도,평택시,850.0,15.7,17.0,50.0,PSC박스거더교,DB-24,37636.0,2002,21
진위천교(평택),경기도,평택시,850.0,15.7,17.0,50.0,PSC박스거더교,DB-24,37636.0,2002,21
차산1교(서울),경기도,남양주시,10.0,16.1,1.0,10.0,라멘교,DB-24,32429.0,2009,14
차산1교(양양),경기도,남양주시,10.0,11.8,1.0,10.0,라멘교,DB-24,32429.0,2009,14
